16/12/2009	, 4.94
17/12/2009	, 4.9575
18/12/2009	, 4.92
21/12/2009	, 4.9
22/12/2009	, 4.9223
23/12/2009	, 4.915
24/12/2009	, 4.945
28/12/2009	, 4.945
29/12/2009	, 4.91
30/12/2009	, 4.94
31/12/2009	, 4.915
04/01/2010	, 4.9231
05/01/2010	, 4.91
06/01/2010	, 4.895
07/01/2010	, 4.913
08/01/2010	, 4.925
11/01/2010	, 4.925
12/01/2010	, 4.93
13/01/2010	, 4.92
14/01/2010	, 4.9125
15/01/2010	, 4.915
18/01/2010	, 4.91
19/01/2010	, 4.895
20/01/2010	, 4.88
21/01/2010	, 4.915
22/01/2010	, 4.91
25/01/2010	, 4.885
26/01/2010	, 4.915
27/01/2010	, 4.9005
28/01/2010	, 4.9165
29/01/2010	, 4.905
02/02/2010	, 4.87
03/02/2010	, 4.8885
04/02/2010	, 4.865
05/02/2010	, 4.8875
08/02/2010	, 4.8951
09/02/2010	, 4.865
10/02/2010	, 4.9
11/02/2010	, 4.915
12/02/2010	, 4.885
15/02/2010	, 4.9185
16/02/2010	, 4.935
17/02/2010	, 4.91
18/02/2010	, 4.9499
19/02/2010	, 4.97
22/02/2010	, 4.965
23/02/2010	, 4.96
24/02/2010	, 4.975
25/02/2010	, 4.955
26/02/2010	, 4.92
01/03/2010	, 4.93
02/03/2010	, 4.92
03/03/2010	, 4.92
04/03/2010	, 4.935
05/03/2010	, 4.93
08/03/2010	, 4.915
09/03/2010	, 4.92
10/03/2010	, 4.915
11/03/2010	, 4.905
12/03/2010	, 4.9
16/03/2010	, 4.91
